b1,b2,b3,x,y,S,J1_star,G,alpha_star,alpha_idx,is_degenerate
0.0250000000,0.5625000000,0.4125000000,0.7687500000,0.3572354791,0.5625000000,0.7950661162,0.2325661162,0.6108652382,70,0
0.0250000000,0.5750000000,0.4000000000,0.7750000000,0.3464101615,0.5750000000,0.7996318120,0.2246318120,0.6283185307,72,0
0.0250000000,0.5875000000,0.3875000000,0.7812500000,0.3355848440,0.5875000000,0.8042559538,0.2167559538,0.6457718232,74,0
0.0250000000,0.6000000000,0.3750000000,0.7875000000,0.3247595264,0.6000000000,0.8089450740,0.2089450740,0.6544984695,75,0
0.0250000000,0.6125000000,0.3625000000,0.7937500000,0.3139342089,0.6125000000,0.8136920724,0.2011920724,0.6719517620,77,0
0.0250000000,0.6250000000,0.3500000000,0.8000000000,0.3031088913,0.6250000000,0.8184962844,0.1934962844,0.6806784083,78,0
0.0250000000,0.6375000000,0.3375000000,0.8062500000,0.2922835738,0.6375000000,0.8233646818,0.1858646818,0.6981317008,80,0
0.0250000000,0.6500000000,0.3250000000,0.8125000000,0.2814582562,0.6500000000,0.8282892292,0.1782892292,0.7155849933,82,0
0.0250000000,0.6625000000,0.3125000000,0.8187500000,0.2706329387,0.6625000000,0.8332710281,0.1707710281,0.7243116396,83,0
0.0250000000,0.6750000000,0.3000000000,0.8250000000,0.2598076211,0.6750000000,0.8383140476,0.1633140476,0.7417649321,85,0
0.0250000000,0.6875000000,0.2875000000,0.8312500000,0.2489823036,0.6875000000,0.8434112331,0.1559112331,0.7592182246,87,0
0.0250000000,0.7000000000,0.2750000000,0.8375000000,0.2381569860,0.7000000000,0.8485672107,0.1485672107,0.7679448709,88,0
0.0250000000,0.7125000000,0.2625000000,0.8437500000,0.2273316685,0.7125000000,0.8537792271,0.1412792271,0.7853981634,90,0
0.0250000000,0.7250000000,0.2500000000,0.8500000000,0.2165063509,0.7250000000,0.8590447851,0.1340447851,0.7941248097,91,0
0.0250000000,0.7375000000,0.2375000000,0.8562500000,0.2056810334,0.7375000000,0.8643690093,0.1268690093,0.8115781022,93,0
0.0250000000,0.7500000000,0.2250000000,0.8625000000,0.1948557159,0.7500000000,0.8697432674,0.1197432674,0.8290313947,95,0
0.0250000000,0.7625000000,0.2125000000,0.8687500000,0.1840303983,0.7625000000,0.8751759331,0.1126759331,0.8377580410,96,0
0.0250000000,0.7750000000,0.2000000000,0.8750000000,0.1732050808,0.7750000000,0.8806576243,0.1056576243,0.8552113335,98,0
0.0250000000,0.7875000000,0.1875000000,0.8812500000,0.1623797632,0.7875000000,0.8861949163,0.0986949163,0.8639379797,99,0
0.0250000000,0.8000000000,0.1750000000,0.8875000000,0.1515544457,0.8000000000,0.8917807233,0.0917807233,0.8813912723,101,0
0.0250000000,0.8125000000,0.1625000000,0.8937500000,0.1407291281,0.8125000000,0.8974204468,0.0849204468,0.8901179185,102,0
0.0250000000,0.8250000000,0.1500000000,0.9000000000,0.1299038106,0.8250000000,0.9031067927,0.0781067927,0.9075712110,104,0
0.0250000000,0.8375000000,0.1375000000,0.9062500000,0.1190784930,0.8375000000,0.9088465893,0.0713465893,0.9162978573,105,0
0.0250000000,0.8500000000,0.1250000000,0.9125000000,0.1082531755,0.8500000000,0.9146303689,0.0646303689,0.9250245036,106,0
0.0250000000,0.8625000000,0.1125000000,0.9187500000,0.0974278579,0.8625000000,0.9204669919,0.0579669919,0.9424777961,108,0
0.0250000000,0.8750000000,0.1000000000,0.9250000000,0.0866025404,0.8750000000,0.9263473230,0.0513473230,0.9512044423,109,0
0.0250000000,0.8875000000,0.0875000000,0.9312500000,0.0757772228,0.8875000000,0.9322748931,0.0447748931,0.9686577349,111,0
0.0250000000,0.9000000000,0.0750000000,0.9375000000,0.0649519053,0.9000000000,0.9382490377,0.0382490377,0.9773843811,112,0
0.0250000000,0.9125000000,0.0625000000,0.9437500000,0.0541265877,0.9125000000,0.9442646884,0.0317646884,0.9861110274,113,0
0.0250000000,0.9250000000,0.0500000000,0.9500000000,0.0433012702,0.9250000000,0.9503281951,0.0253281951,1.0035643199,115,0
0.0250000000,0.9375000000,0.0375000000,0.9562500000,0.0324759526,0.9375000000,0.9564336242,0.0189336242,1.0122909662,116,0
0.0250000000,0.9500000000,0.0250000000,0.9625000000,0.0216506351,0.9500000000,0.9625789743,0.0125789743,1.0210176124,117,1
0.0250000000,0.9625000000,0.0125000000,0.9687500000,0.0108253175,0.9625000000,0.9750775465,0.0125775465,1.0733774900,123,0
0.0250000000,0.9750000000,0.0000000000,0.9750000000,0.0000000000,0.9750000000,0.9875761187,0.0125761187,1.0733774900,123,0
0.0375000000,0.0000000000,0.9625000000,0.4812500000,0.8335494511,0.9625000000,0.9814285478,0.0189285478,1.0122909662,116,0
0.0375000000,0.0125000000,0.9500000000,0.4875000000,0.8227241336,0.9500000000,0.9689310860,0.0189310860,1.0122909662,116,0
0.0375000000,0.0250000000,0.9375000000,0.4937500000,0.8118988160,0.9375000000,0.9564336242,0.0189336242,1.0122909662,116,0
0.0375000000,0.0375000000,0.9250000000,0.5000000000,0.8010734985,0.9250000000,0.9439361625,0.0189361625,1.0122909662,116,1
0.0375000000,0.0500000000,0.9125000000,0.5062500000,0.7902481810,0.9125000000,0.9378321609,0.0253321609,1.0908307825,125,0
0.0375000000,0.0625000000,0.9000000000,0.5125000000,0.7794228634,0.9000000000,0.9317724601,0.0317724601,1.1082840750,127,0
0.0375000000,0.0750000000,0.8875000000,0.5187500000,0.7685975459,0.8875000000,0.9257591875,0.0382591875,1.1170107213,128,0
0.0375000000,0.0875000000,0.8750000000,0.5250000000,0.7577722283,0.8750000000,0.9197877376,0.0447877376,1.1257373675,129,0
0.0375000000,0.1000000000,0.8625000000,0.5312500000,0.7469469108,0.8625000000,0.9138665056,0.0513665056,1.1431906601,131,0
0.0375000000,0.1125000000,0.8500000000,0.5375000000,0.7361215932,0.8500000000,0.9079898173,0.0579898173,1.1519173063,132,0
0.0375000000,0.1250000000,0.8375000000,0.5437500000,0.7252962757,0.8375000000,0.9021614266,0.0646614266,1.1693705988,134,0
0.0375000000,0.1375000000,0.8250000000,0.5500000000,0.7144709581,0.8250000000,0.8963822357,0.0713822357,1.1780972451,135,0
0.0375000000,0.1500000000,0.8125000000,0.5562500000,0.7036456406,0.8125000000,0.8906508615,0.0781508615,1.1955505376,137,0
0.0375000000,0.1625000000,0.8000000000,0.5625000000,0.6928203230,0.8000000000,0.8849717453,0.0849717453,1.2042771839,138,0
0.0375000000,0.1750000000,0.7875000000,0.5687500000,0.6819950055,0.7875000000,0.8793413124,0.0918413124,1.2217304764,140,0
0.0375000000,0.1875000000,0.7750000000,0.5750000000,0.6711696879,0.7750000000,0.8737646875,0.0987646875,1.2304571227,141,0
0.0375000000,0.2000000000,0.7625000000,0.5812500000,0.6603443704,0.7625000000,0.8682388656,0.1057388656,1.2479104152,143,0
0.0375000000,0.2125000000,0.7500000000,0.5875000000,0.6495190528,0.7500000000,0.8627669848,0.1127669848,1.2566370614,144,0
0.0375000000,0.2250000000,0.7375000000,0.5937500000,0.6386937353,0.7375000000,0.8573491846,0.1198491846,1.2740903540,146,0
0.0375000000,0.2375000000,0.7250000000,0.6000000000,0.6278684177,0.7250000000,0.8519841347,0.1269841347,1.2828170002,147,0
0.0375000000,0.2500000000,0.7125000000,0.6062500000,0.6170431002,0.7125000000,0.8466775033,0.1341775033,1.3002702927,149,0
0.0375000000,0.2625000000,0.7000000000,0.6125000000,0.6062177826,0.7000000000,0.8414231867,0.1414231867,1.3177235853,151,0
0.0375000000,0.2750000000,0.6875000000,0.6187500000,0.5953924651,0.6875000000,0.8362286204,0.1487286204,1.3264502315,152,0
0.0375000000,0.2875000000,0.6750000000,0.6250000000,0.5845671476,0.6750000000,0.8310899665,0.1560899665,1.3439035240,154,0
0.0375000000,0.3000000000,0.6625000000,0.6312500000,0.5737418300,0.6625000000,0.8260068936,0.1635068936,1.3526301703,155,0
0.0375000000,0.3125000000,0.6500000000,0.6375000000,0.5629165125,0.6500000000,0.8209863462,0.1709863462,1.3700834628,157,0
0.0375000000,0.3250000000,0.6375000000,0.6437500000,0.5520911949,0.6375000000,0.8160219631,0.1785219631,1.3875367553,159,0
0.0375000000,0.3375000000,0.6250000000,0.6500000000,0.5412658774,0.6250000000,0.8111159625,0.1861159625,1.3962634016,160,0
0.0375000000,0.3500000000,0.6125000000,0.6562500000,0.5304405598,0.6125000000,0.8062730326,0.1937730326,1.4137166941,162,0
0.0375000000,0.3625000000,0.6000000000,0.6625000000,0.5196152423,0.6000000000,0.8014880703,0.2014880703,1.4311699866,164,0
0.0375000000,0.3750000000,0.5875000000,0.6687500000,0.5087899247,0.5875000000,0.7967622427,0.2092622427,1.4398966329,165,0
0.0375000000,0.3875000000,0.5750000000,0.6750000000,0.4979646072,0.5750000000,0.7921013588,0.2171013588,1.4573499254,167,0
0.0375000000,0.4000000000,0.5625000000,0.6812500000,0.4871392896,0.5625000000,0.7874998074,0.2249998074,1.4748032179,169,0
0.0375000000,0.4125000000,0.5500000000,0.6875000000,0.4763139721,0.5500000000,0.7829579864,0.2329579864,1.4922565105,171,0
0.0375000000,0.4250000000,0.5375000000,0.6937500000,0.4654886545,0.5375000000,0.7784809227,0.2409809227,1.5009831567,172,0
0.0375000000,0.4375000000,0.5250000000,0.7000000000,0.4546633370,0.5250000000,0.7740655996,0.2490655996,1.5184364492,174,0
0.0375000000,0.4500000000,0.5125000000,0.7062500000,0.4438380194,0.5125000000,0.7697107615,0.2572107615,1.5358897418,176,0
0.0375000000,0.4625000000,0.5000000000,0.7125000000,0.4330127019,0.5000000000,0.7654182108,0.2654182108,1.5446163880,177,0
0.0375000000,0.4750000000,0.4875000000,0.7187500000,0.4221873843,0.4875000000,0.7611907510,0.2736907510,1.5620696805,179,0
0.0375000000,0.4875000000,0.4750000000,0.7250000000,0.4113620668,0.4875000000,0.7611907510,0.2736907510,0.5323254219,61,0
0.0375000000,0.5000000000,0.4625000000,0.7312500000,0.4005367493,0.5000000000,0.7654182108,0.2654182108,0.5497787144,63,0
0.0375000000,0.5125000000,0.4500000000,0.7375000000,0.3897114317,0.5125000000,0.7697107615,0.2572107615,0.5585053606,64,0
0.0375000000,0.5250000000,0.4375000000,0.7437500000,0.3788861142,0.5250000000,0.7740655996,0.2490655996,0.5759586532,66,0
0.0375000000,0.5375000000,0.4250000000,0.7500000000,0.3680607966,0.5375000000,0.7784809227,0.2409809227,0.5934119457,68,0
0.0375000000,0.5500000000,0.4125000000,0.7562500000,0.3572354791,0.5500000000,0.7829579864,0.2329579864,0.6021385919,69,0
0.0375000000,0.5625000000,0.4000000000,0.7625000000,0.3464101615,0.5625000000,0.7874998074,0.2249998074,0.6195918845,71,0
0.0375000000,0.5750000000,0.3875000000,0.7687500000,0.3355848440,0.5750000000,0.7921013588,0.2171013588,0.6370451770,73,0
0.0375000000,0.5875000000,0.3750000000,0.7750000000,0.3247595264,0.5875000000,0.7967622427,0.2092622427,0.6544984695,75,0
0.0375000000,0.6000000000,0.3625000000,0.7812500000,0.3139342089,0.6000000000,0.8014880703,0.2014880703,0.6632251158,76,0
0.0375000000,0.6125000000,0.3500000000,0.7875000000,0.3031088913,0.6125000000,0.8062730326,0.1937730326,0.6806784083,78,0
0.0375000000,0.6250000000,0.3375000000,0.7937500000,0.2922835738,0.6250000000,0.8111159625,0.1861159625,0.6981317008,80,0
0.0375000000,0.6375000000,0.3250000000,0.8000000000,0.2814582562,0.6375000000,0.8160219631,0.1785219631,0.7068583471,81,0
0.0375000000,0.6500000000,0.3125000000,0.8062500000,0.2706329387,0.6500000000,0.8209863462,0.1709863462,0.7243116396,83,0
0.0375000000,0.6625000000,0.3000000000,0.8125000000,0.2598076211,0.6625000000,0.8260068936,0.1635068936,0.7417649321,85,0
0.0375000000,0.6750000000,0.2875000000,0.8187500000,0.2489823036,0.6750000000,0.8310899665,0.1560899665,0.7504915784,86,0
0.0375000000,0.6875000000,0.2750000000,0.8250000000,0.2381569860,0.6875000000,0.8362286204,0.1487286204,0.7679448709,88,0
0.0375000000,0.7000000000,0.2625000000,0.8312500000,0.2273316685,0.7000000000,0.8414231867,0.1414231867,0.7766715171,89,0
0.0375000000,0.7125000000,0.2500000000,0.8375000000,0.2165063509,0.7125000000,0.8466775033,0.1341775033,0.7941248097,91,0
0.0375000000,0.7250000000,0.2375000000,0.8437500000,0.2056810334,0.7250000000,0.8519841347,0.1269841347,0.8115781022,93,0
0.0375000000,0.7375000000,0.2250000000,0.8500000000,0.1948557159,0.7375000000,0.8573491846,0.1198491846,0.8203047484,94,0
0.0375000000,0.7500000000,0.2125000000,0.8562500000,0.1840303983,0.7500000000,0.8627669848,0.1127669848,0.8377580410,96,0
0.0375000000,0.7625000000,0.2000000000,0.8625000000,0.1732050808,0.7625000000,0.8682388656,0.1057388656,0.8464846872,97,0
0.0375000000,0.7750000000,0.1875000000,0.8687500000,0.1623797632,0.7750000000,0.8737646875,0.0987646875,0.8639379797,99,0
0.0375000000,0.7875000000,0.1750000000,0.8750000000,0.1515544457,0.7875000000,0.8793413124,0.0918413124,0.8726646260,100,0
0.0375000000,0.8000000000,0.1625000000,0.8812500000,0.1407291281,0.8000000000,0.8849717453,0.0849717453,0.8901179185,102,0
0.0375000000,0.8125000000,0.1500000000,0.8875000000,0.1299038106,0.8125000000,0.8906508615,0.0781508615,0.8988445648,103,0
0.0375000000,0.8250000000,0.1375000000,0.8937500000,0.1190784930,0.8250000000,0.8963822357,0.0713822357,0.9162978573,105,0
0.0375000000,0.8375000000,0.1250000000,0.9000000000,0.1082531755,0.8375000000,0.9021614266,0.0646614266,0.9250245036,106,0
0.0375000000,0.8500000000,0.1125000000,0.9062500000,0.0974278579,0.8500000000,0.9079898173,0.0579898173,0.9424777961,108,0
0.0375000000,0.8625000000,0.1000000000,0.9125000000,0.0866025404,0.8625000000,0.9138665056,0.0513665056,0.9512044423,109,0
0.0375000000,0.8750000000,0.0875000000,0.9187500000,0.0757772228,0.8750000000,0.9197877376,0.0447877376,0.9686577349,111,0
0.0375000000,0.8875000000,0.0750000000,0.9250000000,0.0649519053,0.8875000000,0.9257591875,0.0382591875,0.9773843811,112,0
0.0375000000,0.9000000000,0.0625000000,0.9312500000,0.0541265877,0.9000000000,0.9317724601,0.0317724601,0.9861110274,113,0
0.0375000000,0.9125000000,0.0500000000,0.9375000000,0.0433012702,0.9125000000,0.9378321609,0.0253321609,1.0035643199,115,0
0.0375000000,0.9250000000,0.0375000000,0.9437500000,0.0324759526,0.9250000000,0.9439361625,0.0189361625,1.0122909662,116,1
0.0375000000,0.9375000000,0.0250000000,0.9500000000,0.0216506351,0.9375000000,0.9564336242,0.0189336242,1.0821041362,124,0
0.0375000000,0.9500000000,0.0125000000,0.9562500000,0.0108253175,0.9500000000,0.9689310860,0.0189310860,1.0821041362,124,0
0.0375000000,0.9625000000,0.0000000000,0.9625000000,0.0000000000,0.9625000000,0.9814285478,0.0189285478,1.0821041362,124,0
0.0500000000,0.0000000000,0.9500000000,0.4750000000,0.8227241336,0.9500000000,0.9753202636,0.0253202636,1.0035643199,115,0
0.0500000000,0.0125000000,0.9375000000,0.4812500000,0.8118988160,0.9375000000,0.9628242294,0.0253242294,1.0035643199,115,0
0.0500000000,0.0250000000,0.9250000000,0.4875000000,0.8010734985,0.9250000000,0.9503281951,0.0253281951,1.0035643199,115,0
0.0500000000,0.0375000000,0.9125000000,0.4937500000,0.7902481810,0.9125000000,0.9378321609,0.0253321609,1.0035643199,115,0
0.0500000000,0.0500000000,0.9000000000,0.5000000000,0.7794228634,0.9000000000,0.9253361266,0.0253361266,1.0035643199,115,1
0.0500000000,0.0625000000,0.8875000000,0.5062500000,0.7685975459,0.8875000000,0.9192802317,0.0317802317,1.1082840750,127,0
0.0500000000,0.0750000000,0.8750000000,0.5125000000,0.7577722283,0.8750000000,0.9132693372,0.0382693372,1.1170107213,128,0
0.0500000000,0.0875000000,0.8625000000,0.5187500000,0.7469469108,0.8625000000,0.9073019551,0.0448019551,1.1344640138,130,0
0.0500000000,0.1000000000,0.8500000000,0.5250000000,0.7361215932,0.8500000000,0.9013856881,0.0513856881,1.1431906601,131,0
0.0500000000,0.1125000000,0.8375000000,0.5312500000,0.7252962757,0.8375000000,0.8955126428,0.0580126428,1.1519173063,132,0
0.0500000000,0.1250000000,0.8250000000,0.5375000000,0.7144709581,0.8250000000,0.8896924843,0.0646924843,1.1693705988,134,0
0.0500000000,0.1375000000,0.8125000000,0.5437500000,0.7036456406,0.8125000000,0.8839178821,0.0714178821,1.1780972451,135,0
0.0500000000,0.1500000000,0.8000000000,0.5500000000,0.6928203230,0.8000000000,0.8781966287,0.0781966287,1.1955505376,137,0
0.0500000000,0.1625000000,0.7875000000,0.5562500000,0.6819950055,0.7875000000,0.8725230439,0.0850230439,1.2042771839,138,0
0.0500000000,0.1750000000,0.7750000000,0.5625000000,0.6711696879,0.7750000000,0.8669046134,0.0919046134,1.2217304764,140,0
0.0500000000,0.1875000000,0.7625000000,0.5687500000,0.6603443704,0.7625000000,0.8613344587,0.0988344587,1.2304571227,141,0
0.0500000000,0.2000000000,0.7500000000,0.5750000000,0.6495190528,0.7500000000,0.8558225127,0.1058225127,1.2479104152,143,0
0.0500000000,0.2125000000,0.7375000000,0.5812500000,0.6386937353,0.7375000000,0.8503604081,0.1128604081,1.2653637077,145,0
0.0500000000,0.2250000000,0.7250000000,0.5875000000,0.6278684177,0.7250000000,0.8449559760,0.1199559760,1.2740903540,146,0
0.0500000000,0.2375000000,0.7125000000,0.5937500000,0.6170431002,0.7125000000,0.8396056893,0.1271056893,1.2915436465,148,0
0.0500000000,0.2500000000,0.7000000000,0.6000000000,0.6062177826,0.7000000000,0.8343102214,0.1343102214,1.3002702927,149,0
0.0500000000,0.2625000000,0.6875000000,0.6062500000,0.5953924651,0.6875000000,0.8290747265,0.1415747265,1.3177235853,151,0
0.0500000000,0.2750000000,0.6750000000,0.6125000000,0.5845671476,0.6750000000,0.8238937577,0.1488937577,1.3351768778,153,0
0.0500000000,0.2875000000,0.6625000000,0.6187500000,0.5737418300,0.6625000000,0.8187720300,0.1562720300,1.3439035240,154,0
0.0500000000,0.3000000000,0.6500000000,0.6250000000,0.5629165125,0.6500000000,0.8137100611,0.1637100611,1.3613568166,156,0
0.0500000000,0.3125000000,0.6375000000,0.6312500000,0.5520911949,0.6375000000,0.8087049453,0.1712049453,1.3788101091,158,0
0.0500000000,0.3250000000,0.6250000000,0.6375000000,0.5412658774,0.6250000000,0.8037609569,0.1787609569,1.3875367553,159,0
0.0500000000,0.3375000000,0.6125000000,0.6437500000,0.5304405598,0.6125000000,0.7988783376,0.1863783376,1.4049900479,161,0
0.0500000000,0.3500000000,0.6000000000,0.6500000000,0.5196152423,0.6000000000,0.7940544652,0.1940544652,1.4224433404,163,0
0.0500000000,0.3625000000,0.5875000000,0.6562500000,0.5087899247,0.5875000000,0.7892914709,0.2017914709,1.4311699866,164,0
0.0500000000,0.3750000000,0.5750000000,0.6625000000,0.4979646072,0.5750000000,0.7845928690,0.2095928690,1.4486232792,166,0
0.0500000000,0.3875000000,0.5625000000,0.6687500000,0.4871392896,0.5625000000,0.7799544684,0.2174544684,1.4660765717,168,0
0.0500000000,0.4000000000,0.5500000000,0.6750000000,0.4763139721,0.5500000000,0.7753767002,0.2253767002,1.4835298642,170,0
0.0500000000,0.4125000000,0.5375000000,0.6812500000,0.4654886545,0.5375000000,0.7708638810,0.2333638810,1.4922565105,171,0
0.0500000000,0.4250000000,0.5250000000,0.6875000000,0.4546633370,0.5250000000,0.7664140047,0.2414140047,1.5097098030,173,0
0.0500000000,0.4375000000,0.5125000000,0.6937500000,0.4438380194,0.5125000000,0.7620256032,0.2495256032,1.5271630955,175,0
0.0500000000,0.4500000000,0.5000000000,0.7000000000,0.4330127019,0.5000000000,0.7576988768,0.2576988768,1.5446163880,177,0
0.0500000000,0.4625000000,0.4875000000,0.7062500000,0.4221873843,0.4875000000,0.7534389946,0.2659389946,1.5533430343,178,0
0.0500000000,0.4750000000,0.4750000000,0.7125000000,0.4113620668,0.4750000000,0.7492413779,0.2742413779,0.5235987756,60,1
0.0500000000,0.4875000000,0.4625000000,0.7187500000,0.4005367493,0.4875000000,0.7534389946,0.2659389946,0.5410520681,62,0
0.0500000000,0.5000000000,0.4500000000,0.7250000000,0.3897114317,0.5000000000,0.7576988768,0.2576988768,0.5497787144,63,0
0.0500000000,0.5125000000,0.4375000000,0.7312500000,0.3788861142,0.5125000000,0.7620256032,0.2495256032,0.5672320069,65,0
0.0500000000,0.5250000000,0.4250000000,0.7375000000,0.3680607966,0.5250000000,0.7664140047,0.2414140047,0.5846852994,67,0
0.0500000000,0.5375000000,0.4125000000,0.7437500000,0.3572354791,0.5375000000,0.7708638810,0.2333638810,0.6021385919,69,0
0.0500000000,0.5500000000,0.4000000000,0.7500000000,0.3464101615,0.5500000000,0.7753767002,0.2253767002,0.6108652382,70,0
0.0500000000,0.5625000000,0.3875000000,0.7562500000,0.3355848440,0.5625000000,0.7799544684,0.2174544684,0.6283185307,72,0
0.0500000000,0.5750000000,0.3750000000,0.7625000000,0.3247595264,0.5750000000,0.7845928690,0.2095928690,0.6457718232,74,0
0.0500000000,0.5875000000,0.3625000000,0.7687500000,0.3139342089,0.5875000000,0.7892914709,0.2017914709,0.6632251158,76,0
0.0500000000,0.6000000000,0.3500000000,0.7750000000,0.3031088913,0.6000000000,0.7940544652,0.1940544652,0.6719517620,77,0
